object_id,aligned_material
"1948,0716.30",
As.3593,
"As,SLMisc.594",
OA+.6644,
"2019,4106.1",
"As,SLMisc.552.b",
"2001,0618.1",
"1909,0611.1",
"1907,1105.2",
OA+.152,
"1938,0524.6",
MAS.1073,
OA+.151,
"2014,4004.11",
"2014,4004.12",
"2005,0414.1",
"2014,4004.10",
"2014,4004.9",
"2015,4055.1",
"2014,4034.8",
"2015,4094.1",
"2009,4182.4",
"2015,4094.2",
"1993,0813,0.1",
"1991,0219,0.11.1-3",
"1986,0319,0.44",
"As1906,1226.29",
"1979,1012.4",
"1979,1012.1",
"1979,1012.39",
"1979,1012.28",
"1979,1012.5",
"1979,1012.9",
"1979,1012.23",
"1979,1012.7",
"1979,1012.14",
"1979,1012.27",
"1959,0216.15",
As.7097,
OA+.3873,
"1979,1012.8",
OA+.3874,
As.7104,
OA+.3872,
OA+.3880,
As.7093,
OA+.3878,
"1979,1012.24",
"1979,1012.18",
"1979,1012.19",
"1979,1012.20",
"1959,0216.16",
"1979,1012.6",
"1979,1012.36",
"1979,1012.32",
"1979,1012.2",
"1950,0405.18",
"1979,1012.3",
"1979,1012.33",
"1979,1012.11",
"1979,1012.12",
"1979,1012.13",
"1979,1012.26",
"2018,6015.6",
"As1925,0615.1",
"1979,1012.10",
As.7098,
OA+.3875,
OA+.3881,
As.7094,
OA+.3879,
As.7095,
"1979,1012.21",
"1979,1012.15",
"1979,1012.34",
"1963,1014.6",
"1979,1012.22",
As.7099,
"1979,1012.16",
"1979,1012.35",
"1979,1012.29",
"1979,1012.17",
"1979,1012.30",
"1979,1012.43",
"1979,1012.37",
"1979,1012.31",
"1979,1012.25",
"1926,1204.24",
"1936,1007.2",
"1936,1007.5",
"1913,0721.7",
"1936,1007.3",
"1905,0518.75.a-b",
Franks.807,
"1962,1231,0.5.1-28",
"1869,0508,0.1",
"1948,0710,0.34.16",
"1934,0512,0.1.1-16",
"1986,0313,0.1.137",
"1986,0313,0.1.208",
5cc48dc5a511,
8831d3c5f3a9,
20858,
20886,
20866,
227129,
226957,
227529,
226910,
226110,
226109,
226111,
225895,
225876,
226553,
225893,
225904,
226669,
227531,
226696,
225896,
226384,
225867,
226061,
226064,
226063,
225881,
225892,
225495,
225769,
225658,
226382,
226383,
225656,
225877,
226551,
225861,
226575,
226920,
225894,
226695,
226206,
225768,
225929,
226487,
225513,
225429,
225000,
224943,
225738,
225139,
225001,
225296,
225515,
225427,
225518,
225759,
225294,
225758,
225910,
225767,
225761,
225760,
225764,
225762,
225765,
225763,
225766,
225497,
225860,
225292,
226701,
225287,
226599,
226511,
225871,
225425,
225728,
225521,
225537,
225514,
226907,
226912,
225650,
225013,
224999,
225773,
226922,
225771,
225887,
225039,
225038,
225071,
225049,
225046,
225053,
225048,
224941,
225488,
225646,
225050,
224897,
225770,
225434,
225041,
225030,
225032,
225519,
225878,
225035,
225967,
225034,
225754,
225753,
225804,
226911,
226913,
226956,
226914,
224946,
225470,
227519,
225879,
224995,
225866,
225282,
224802,
224876,
224940,
224801,
225027,
224805,
224873,
224869,
225052,
224875,
225047,
224930,
224894,
224877,
225733,
225755,
224878,
225859,
224994,
225752,
225880,
224881,
224939,
226550,
226058,
226649,
226647,
226646,
226642,
226643,
226645,
226648,
226644,
226670,
226915,
226917,
226916,
225776,
224735,
224858,
217135,
224724,
225155,
224874,
224796,
224712,
224896,
224859,
224734,
224730,
224879,
224871,
224464,
224867,
224794,
224452,
225037,
225129,
225128,
225487,
225743,
226385,
226486,
225029,
224795,
224857,
226187,
226951,
226950,
224321,
224799,
224425,
224304,
224671,
224550,
224733,
224500,
224275,
224322,
224868,
224554,
226115,
226166,
226136,
226170,
226168,
226184,
226155,
226131,
226165,
226137,
226124,
226125,
226133,
226148,
226162,
226157,
226120,
226177,
226176,
226146,
226145,
226156,
226173,
226172,
226163,
